Date(GMT),Date(Local),Time(sec),Latitude,Longitude,Horizontal Accuracy(m),Altitude(m),Vertical Accuracy(m),Distance(m),Speed(m/s),Average Speed(m/s),Course(deg),True Heading(deg),Magnetic Heading(deg),Heading Accuracy(deg),Glide Ratio,Heart Rate (bpm)
2025-03-06 14:29:55.00,2025-03-06 14:29:55.00,908.5292160511017,53.374229,-1.496886,8.272230810757959,128.3936703363433,4.604459862743043,2688.053086265149,8.280916822918007,7.83777036866964,217.9435424804688,238.0824279785156,237.6681213378906,10,-310.5689240216548,0
2025-03-06 14:29:56.00,2025-03-06 14:29:56.00,909.5293140411377,53.374152,-1.496967,9.487175015706441,130.2246591253206,4.859863059314156,2698.21009547718,9.061898200735302,7.83777036866964,217.9435424804688,238.0824279785156,237.6681213378906,10,-130.2079436662478,0
2025-03-06 14:29:58.00,2025-03-06 14:29:58.00,911.5294760465622,53.374027,-1.497131,7.72393020172314,129.0477148229256,4.06324190897164,2715.88181749535,8.853281050693097,9.456481101337427,218.4950256347656,238.0824279785156,237.6681213378906,10,596.3607531738677,0
2025-03-06 14:30:00.00,2025-03-06 14:30:00.00,913.5338590145111,53.373930,-1.497263,6.827080529288831,129.6369075039402,3.066387033992471,2729.745078398006,7.713985305223718,9.010062999164901,220.6228485107422,238.0824279785156,237.6681213378906,10,88.43932569467897,0
2025-03-06 14:30:01.00,2025-03-06 14:30:01.00,914.5338660478592,53.373865,-1.497368,7.7140564509126,130.2717581875622,3.591708716916861,2739.855896476402,8.60092985033117,7.754250781083263,225.1065979003906,238.0824279785156,237.6681213378906,10,79.31365209327531,0
2025-03-06 14:30:02.00,2025-03-06 14:30:02.00,915.5338890552521,53.373808,-1.497504,9.502373030904899,130.9684352818877,4.178105675331911,2750.91683616533,9.492473042009966,7.754250781083263,227.0237426757812,238.0824279785156,237.6681213378906,10,59.40243239558934,0
2025-03-06 14:30:03.00,2025-03-06 14:30:03.00,916.5339220762253,53.373734,-1.497617,13.85263890825568,129.5466675702482,5.181235482038045,2762.058631787488,10.08394064723039,10.14474539180134,227.0237426757812,238.0824279785156,237.6681213378906,10,56.13473484311589,0
2025-03-06 14:30:04.00,2025-03-06 14:30:04.00,917.5339630842209,53.373661,-1.497759,13.42224044459284,129.2378871254623,4.875559591113588,2774.509478706362,10.830811655967,10.14474539180134,227.8969268798828,238.0824279785156,237.6681213378906,10,65.4386353282231,0
2025-03-06 14:30:05.00,2025-03-06 14:30:05.00,918.5340170860291,53.373588,-1.497907,13.63049249198029,128.6703607821837,5.48729504077064,2787.300497889587,11.37146133385859,11.47152073360529,227.8969268798828,238.0824279785156,237.6681213378906,10,107.0035741039169,0
2025-03-06 14:30:06.00,2025-03-06 14:30:06.00,919.5340270996094,53.373510,-1.498001,11.38510384420569,130.0365581326187,4.995885342456609,2798.004826950016,11.00097999318077,11.47152073360529,223.1114807128906,238.0824279785156,237.6681213378906,10,253.1518658205893,0
2025-03-06 14:30:07.00,2025-03-06 14:30:07.00,920.5340520143509,53.373435,-1.498111,8.249218186452641,129.5040196003392,3.843436040044799,2809.042552217062,10.94362757147612,11.08772010866767,220.1267700195312,238.0824279785156,237.6681213378906,10,228.331330604372,0
2025-03-06 14:30:08.00,2025-03-06 14:30:08.00,921.5340120792389,53.373362,-1.498216,9.806935802744075,129.2568727917969,5.428373231003063,2819.808989370716,10.77909424373284,11.08772010866767,221.787109375,238.0824279785156,237.6681213378906,10,183.663723515363,0
2025-03-06 14:30:09.00,2025-03-06 14:30:09.00,922.5340340137482,53.373295,-1.498324,10.09792716703382,127.3732001408935,5.667775944644073,2830.163221178138,10.56851425540447,10.80644569476483,225.4507293701172,238.0824279785156,237.6681213378906,10,120.5053560098421,0
2025-03-06 14:30:10.00,2025-03-06 14:30:10.00,923.5340930223465,53.373227,-1.498443,12.91477728882731,128.3343327315524,6.787028391229799,2841.136719530769,10.67246784758556,10.80644569476483,227.0474700927734,238.0824279785156,237.6681213378906,10,321.2571250258137,0
2025-03-06 14:30:11.00,2025-03-06 14:30:11.00,924.5340640544891,53.373158,-1.498569,11.70901583472739,129.7992109982297,6.030801242343948,2852.457612252891,10.83938294258052,10.7448423905876,227.7062377929688,238.0824279785156,237.6681213378906,10,1076.244063348378,0
2025-03-06 14:30:12.00,2025-03-06 14:30:12.00,925.5338310003281,53.373090,-1.498694,11.91090008509829,129.4013743381947,6.454385045396147,2863.740516055124,11.03973415136067,10.7448423905876,227.7062377929688,238.0824279785156,237.6681213378906,10,-340.1001334836586,0
2025-03-06 14:30:13.00,2025-03-06 14:30:13.00,926.533665060997,53.373011,-1.498839,7.180647793467919,127.5954948579893,3.906452111245214,2876.76602831608,11.92799794477886,11.16593331639475,227.7062377929688,238.0824279785156,237.6681213378906,10,-570.6677446425043,0
2025-03-06 14:30:14.00,2025-03-06 14:30:14.00,927.5337400436401,53.372948,-1.498954,5.161109665054527,128.000118734315,3,2887.164853432146,11.38013741570535,11.16593331639475,227.7062377929688,238.0824279785156,237.6681213378906,10,-222.5589168562911,0
2025-03-06 14:30:15.00,2025-03-06 14:30:15.00,928.5341670513153,53.372885,-1.499073,5.128411167141932,128.8339522769675,3.062128057883821,2897.780688322691,11.21443247548091,11.21769843525206,228.2157287597656,238.0824279785156,237.6681213378906,10,-165.2776394742776,0
2025-03-06 14:30:16.00,2025-03-06 14:30:16.00,929.5338850021362,53.372821,-1.499229,4.019864156479313,129.160739836283,3,2910.327186575996,11.76002553325457,11.21769843525206,230.4077453613281,238.0824279785156,237.6681213378906,10,-146.4517742758819,0
2025-03-06 14:30:17.00,2025-03-06 14:30:17.00,930.5319610834122,53.372736,-1.499349,3.849398036281768,130.2466522781178,3,2922.748952651155,12.1719264858238,11.90585300964688,233.9382781982422,238.0824279785156,237.6681213378906,10,-163.606651717367,0
2025-03-06 14:30:18.00,2025-03-06 14:30:18.00,931.5320360660553,53.372677,-1.499482,3.877083348243827,129.2724251821637,3,2933.727998464432,11.77269776795655,11.90585300964688,235.6955413818359,238.0824279785156,237.6681213378906,10,-195.392891568079,0
2025-03-06 14:30:19.00,2025-03-06 14:30:19.00,932.5321770906448,53.372628,-1.499617,4.232403540478972,128.5725556053221,3,2944.278176807463,11.27578962756875,11.53663132995203,235.6955413818359,238.0824279785156,237.6681213378906,10,-241.7159567583927,0
2025-03-06 14:30:21.00,2025-03-06 14:30:21.00,934.5324050188065,53.372546,-1.499886,2.715633489539457,129.7087630107999,3,2964.318658514621,10.07648813409127,10.20493279489986,234.7052459716797,238.0824279785156,237.6681213378906,10,-998.4717199207904,0
2025-03-06 14:30:23.00,2025-03-06 14:30:23.00,936.5325009822845,53.372436,-1.500056,2.783283207998775,129.4585793958977,3,2981.024917252218,8.378605644415277,8.909465696922872,231.2758178710938,238.0824279785156,237.6681213378906,10,-815.7633524203314,0
2025-03-06 14:30:25.00,2025-03-06 14:30:25.00,938.5294820070267,53.372319,-1.500258,2.605903119474249,129.2676868950948,3,2999.774769692188,9.656490708216428,8.532856460109137,223.6250305175781,238.0824279785156,237.6681213378906,10,399.4765926563026,0
2025-03-06 14:30:26.00,2025-03-06 14:30:26.00,939.5307940244675,53.372240,-1.500345,4.654543595821584,129.1427008192986,3,3010.233957889362,10.21287884364327,8.532856460109137,216.3735809326172,238.0824279785156,237.6681213378906,10,167.4009712278372,0
2025-03-06 14:30:28.00,2025-03-06 14:30:28.00,941.5344491004944,53.372099,-1.500474,6.671163902442121,129.9086585352197,3.552290908396088,3028.133397342214,9.499281553071475,10.29942237172029,200.5382232666016,238.0824279785156,237.6681213378906,10,967.6101287808797,0
2025-03-06 14:30:30.00,2025-03-06 14:30:30.00,943.5345120429993,53.371929,-1.500544,7.484206665446936,129.6357003832236,3.580723869678668,3047.622394818552,9.789164239780041,9.439624047339343,184.1737365722656,238.0824279785156,237.6681213378906,10,114.7665242784157,0
2025-03-06 14:30:31.00,2025-03-06 14:30:31.00,944.5344920158386,53.371833,-1.500550,5.414419926544129,130.3040587306023,3,3058.345404411382,9.875294061135369,9.726735999351559,180.5740051269531,238.0824279785156,237.6681213378906,10,98.16491500766153,0
2025-03-06 14:30:32.00,2025-03-06 14:30:32.00,945.5344690084457,53.371739,-1.500553,3.926207697205762,130.1107457298785,3,3068.838973204338,10.04868868924488,9.726735999351559,179.5939483642578,238.0824279785156,237.6681213378906,10,130.5710295936321,0
2025-03-06 14:30:33.00,2025-03-06 14:30:33.00,946.5345340967178,53.371647,-1.500553,3.617043053361645,130.3107572421432,3,3078.999233925877,10.15377307740989,10.29963458021994,181.9230499267578,238.0824279785156,237.6681213378906,10,241.5161877930644,0
2025-03-06 14:30:34.00,2025-03-06 14:30:34.00,947.5315500497818,53.371557,-1.500554,3.891650946507973,129.9665668830276,3,3089.023365979919,10.27471782683185,10.29963458021994,181.9230499267578,238.0824279785156,237.6681213378906,10,212.8141694523062,0
2025-03-06 14:30:35.00,2025-03-06 14:30:35.00,948.5315930843353,53.371456,-1.500584,4.249235313369383,129.2656464464962,3,3100.488277225892,10.82101968601979,10.16632294453244,185.4354248046875,238.0824279785156,237.6681213378906,10,191.8540884135535,0
2025-03-06 14:30:36.00,2025-03-06 14:30:36.00,949.5317180156708,53.371348,-1.500577,4.910394433346654,128.9174861032516,3,3112.487664397755,11.24735348468346,10.16632294453244,185.4354248046875,238.0824279785156,237.6681213378906,10,171.9864455013643,0
2025-03-06 14:30:37.00,2025-03-06 14:30:37.00,950.5318150520325,53.371250,-1.500596,5.190297339678746,128.3006054265425,3,3123.507231505587,11.38375693141048,11.5383624028257,187.8751525878906,238.0824279785156,237.6681213378906,10,596.8072916193804,0
2025-03-06 14:30:38.00,2025-03-06 14:30:38.00,951.530858039856,53.371157,-1.500599,4.327583650024244,128.1593547929078,3,3133.887002049059,11.29918293761365,11.5383624028257,187.8751525878906,238.0824279785156,237.6681213378906,10,-404.9864372826505,0
2025-03-06 14:30:39.00,2025-03-06 14:30:39.00,952.5319890975952,53.371058,-1.500625,4.415343775676333,126.8854021402076,3,3144.983669835106,11.52377776720239,10.91582580922226,187.8751525878906,238.0824279785156,237.6681213378906,10,-180.3187169949454,0
2025-03-06 14:30:40.00,2025-03-06 14:30:40.00,953.53209400177,53.370966,-1.500651,4.780171586066159,126.1814312059432,3,3155.405809707145,11.10464619567476,10.91582580922226,187.8751525878906,238.0824279785156,237.6681213378906,10,-117.3623009489589,0
2025-03-06 14:30:42.00,2025-03-06 14:30:42.00,955.5322910547256,53.370839,-1.500707,6.231798508176766,124.5397703964263,3,3169.951909779039,7.521787506128174,10.84754492343137,188.9938812255859,238.0824279785156,237.6681213378906,10,-50.4919132603384,0
2025-03-06 14:30:45.00,2025-03-06 14:30:45.00,958.5326200723648,53.370726,-1.500704,4.195186451219286,123.5454910611734,3,3182.567176687459,5.314357042750582,5.641854690523505,188.9938812255859,238.0824279785156,237.6681213378906,10,-24.7987918615767,0
2025-03-06 14:30:47.00,2025-03-06 14:30:47.00,960.5306670665741,53.370573,-1.500743,4.118283322105412,123.5785327656195,3,3199.830946998108,8.345592906357105,7.130211910484997,189.96484375,238.0824279785156,237.6681213378906,10,-21.25700077085065,0
2025-03-06 14:30:49.00,2025-03-06 14:30:49.00,962.5328770875931,53.370406,-1.500810,3.843779210866259,122.9730079639703,3,3218.892781317646,9.479698890966336,9.220920729832311,191.0694732666016,238.0824279785156,237.6681213378906,10,-19.18879861901336,0
2025-03-06 14:30:51.00,2025-03-06 14:30:51.00,964.5349789857864,53.370258,-1.500888,4.098138827281112,121.6735029481351,3,3236.143632650167,8.438269156323452,9.541697710195248,196.1075439453125,238.0824279785156,237.6681213378906,10,-18.04069062915593,0
2025-03-06 14:30:53.00,2025-03-06 14:30:53.00,966.5361070632935,53.370111,-1.500948,4.314098227055594,120.7391904387623,3,3253.04441270313,7.633997496058226,8.488698671493042,199.4527282714844,238.0824279785156,237.6681213378906,10,-17.11747544498735,0
2025-03-06 14:30:55.00,2025-03-06 14:30:55.00,968.5335590839386,53.370013,-1.501031,4.776145077048202,119.8439084608108,3,3265.270111734559,6.243472057408005,6.886902455792733,201.3389129638672,238.0824279785156,237.6681213378906,10,-15.63974670155468,0
2025-03-06 14:30:57.00,2025-03-06 14:30:57.00,970.5312740802765,53.369908,-1.501036,3.98458697082124,119.1161739248782,3,3277.002840017287,5.042403903566564,5.069206945509926,201.3389129638672,238.0824279785156,237.6681213378906,10,-17.37448605049628,0
